path,label,fcns,xrefs,calls,strings,symbols,imports,signatures,covrage,codesz,percent
/Volumes/malware-dataset/benign/LULnchr.exe,0,0,0,0,992,287,287,0,1132,259180,0
/Volumes/malware-dataset/benign/sqlservr.exe,0,0,0,0,826,648,640,0,4912,140080,3
/Volumes/malware-dataset/benign/SqlDumper.exe,0,0,0,0,627,168,168,0,1336,66872,1
/Volumes/malware-dataset/benign/SqlLocalDB.exe,0,0,0,0,172,70,70,0,560,16944,3
/Volumes/malware-dataset/benign/sqlwriter.exe,0,0,0,0,405,135,133,0,1064,70696,1
/Volumes/malware-dataset/benign/expediteupdater.exe,0,0,0,0,1062,205,205,0,1640,198248,0
/Volumes/malware-dataset/benign/uhssvc.exe,0,0,0,0,1406,260,260,0,2080,210976,0
/Volumes/malware-dataset/benign/myodbc-installer.exe,0,0,0,0,14327,167,167,0,668,357020,0
/Volumes/malware-dataset/benign/notepad++.exe,0,0,0,0,8165,466,466,0,3728,1797776,0
/Volumes/malware-dataset/benign/GUP.exe,0,0,0,0,900,96,96,0,768,131840,0
/Volumes/malware-dataset/benign/NPFInstall.exe,0,0,0,0,1187,144,144,0,1136,181360,0
/Volumes/malware-dataset/benign/nvfvsdksvc_x64.exe,0,0,0,0,1379,352,352,0,2816,154368,1
/Volumes/malware-dataset/benign/nvrla.exe,0,0,0,0,2445,367,367,0,2880,469824,0
/Volumes/malware-dataset/benign/PresentMon_x64.exe,0,0,0,0,2712,229,229,0,1832,718632,0
/Volumes/malware-dataset/benign/FvSDKTestClient.exe,0,0,0,0,1372,92,92,0,736,213728,0
/Volumes/malware-dataset/benign/FvSDKTestClient_Public.exe,0,0,0,0,818,82,82,0,656,111248,0
/Volumes/malware-dataset/benign/PCHealthCheck.exe,0,0,0,0,2105,404,404,0,3232,363680,0
/Volumes/malware-dataset/benign/PCHealthCheckBroker.exe,0,0,0,0,532,94,94,0,752,29424,2
/Volumes/malware-dataset/benign/PowerToys.ActionRunner.exe,0,0,0,0,1775,128,128,0,1024,414720,0
/Volumes/malware-dataset/benign/PowerToys.exe,0,0,0,0,0,0,0,0,0,53114,0
/Volumes/malware-dataset/benign/PowerToys.Update.exe,0,0,0,0,2081,154,154,0,1232,546000,0
/Volumes/malware-dataset/benign/PowerToys.AlwaysOnTop.exe,0,0,0,0,1994,197,197,0,1576,505384,0
/Volumes/malware-dataset/benign/PowerToys.Awake.exe,0,0,0,0,546,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.ColorPickerUI.exe,0,0,0,0,897,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.FancyZones.exe,0,0,0,0,3114,266,266,0,2128,829520,0
/Volumes/malware-dataset/benign/PowerToys.FancyZonesEditor.exe,0,0,0,0,704,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.GcodePreviewHandler.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.GcodeThumbnailProvider.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.MarkdownPreviewHandler.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.MonacoPreviewHandler.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.PdfPreviewHandler.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.PdfThumbnailProvider.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.StlThumbnailProvider.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.SvgPreviewHandler.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.SvgThumbnailProvider.exe,0,0,0,0,548,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.FileLocksmithUI.exe,0,0,0,0,753,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.Hosts.exe,0,0,0,0,1410,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.ImageResizer.exe,0,0,0,0,882,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.KeyboardManagerEditor.exe,0,0,0,0,3602,208,208,0,1664,820864,0
/Volumes/malware-dataset/benign/PowerToys.KeyboardManagerEngine.exe,0,0,0,0,2186,166,166,0,1328,529712,0
/Volumes/malware-dataset/benign/PowerToys.PowerLauncher.exe,0,0,0,0,557,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.MeasureToolUI.exe,0,0,0,0,613,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.MouseJumpUI.exe,0,0,0,0,545,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.PowerAccent.exe,0,0,0,0,822,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.PowerOCR.exe,0,0,0,0,929,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.PowerRename.exe,0,0,0,0,3393,194,191,0,1528,1132024,0
/Volumes/malware-dataset/benign/PowerToys.RegistryPreview.exe,0,0,0,0,1196,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.ShortcutGuide.exe,0,0,0,0,2281,214,214,0,1712,550576,0
/Volumes/malware-dataset/benign/PowerToys.Settings.exe,0,0,0,0,769,119,119,0,952,103352,0
/Volumes/malware-dataset/benign/PowerToys.BugReportTool.exe,0,0,0,0,1741,154,154,0,1232,382160,0
/Volumes/malware-dataset/benign/PowerToys.StylesReportTool.exe,0,0,0,0,2243,119,119,0,952,275384,0
/Volumes/malware-dataset/benign/PowerToys.WebcamReportTool.exe,0,0,0,0,1325,104,104,0,832,209728,0
/Volumes/malware-dataset/benign/Rainmeter.exe,0,0,0,0,186,15,15,0,120,4216,2
/Volumes/malware-dataset/benign/SkinInstaller.exe,0,0,0,0,104,4,4,0,32,4128,0
/Volumes/malware-dataset/benign/uninst.exe,0,0,0,0,287,152,152,0,608,25184,2
/Volumes/malware-dataset/benign/DTUDriver.exe,0,0,0,0,586,147,147,0,1176,66712,1
/Volumes/malware-dataset/benign/PLUGScheduler.exe,0,0,0,0,629,180,180,0,1440,206240,0
/Volumes/malware-dataset/benign/RUXIMICS.exe,0,0,0,0,1044,300,300,0,2400,325984,0
/Volumes/malware-dataset/benign/RUXIMIH.exe,0,0,0,0,740,219,219,0,1752,243416,0
/Volumes/malware-dataset/benign/tapinstall.exe,0,0,0,0,256,132,132,0,528,29200,1
/Volumes/malware-dataset/benign/VBCABLE_ControlPanel.exe,0,0,0,0,3114,130,130,0,520,49672,1
/Volumes/malware-dataset/benign/VBCABLE_Setup_x64.exe,0,0,0,0,3855,124,124,0,992,62432,1
/Volumes/malware-dataset/benign/ConfigSecurityPolicy.exe,0,0,0,0,1080,285,285,0,2280,178408,1
/Volumes/malware-dataset/benign/MpCmdRun.exe,0,0,0,0,1719,281,281,0,2248,235720,0
/Volumes/malware-dataset/benign/MsMpEng.exe,0,0,0,0,338,113,113,0,904,62344,1
/Volumes/malware-dataset/benign/NisSrv.exe,0,0,0,0,10509,366,366,0,2928,1817456,0
/Volumes/malware-dataset/benign/OfflineScannerShell.exe,0,0,0,0,0,0,0,0,0,11311,0
/Volumes/malware-dataset/benign/wab.exe,0,0,0,0,0,0,0,0,0,363,0
/Volumes/malware-dataset/benign/wabmig.exe,0,0,0,0,0,0,0,0,0,1126,0
/Volumes/malware-dataset/benign/setup_wm.exe,0,0,0,0,0,0,0,0,0,683,0
/Volumes/malware-dataset/benign/wmlaunch.exe,0,0,0,0,0,0,0,0,0,986,0
/Volumes/malware-dataset/benign/wmpconfig.exe,0,0,0,0,0,0,0,0,0,289,0
/Volumes/malware-dataset/benign/wmplayer.exe,0,0,0,0,0,0,0,0,0,387,0
/Volumes/malware-dataset/benign/wmpnetwk.exe,0,0,0,0,0,0,0,0,0,21711,0
/Volumes/malware-dataset/benign/wmpnscfg.exe,0,0,0,0,405,109,109,0,872,29544,2
/Volumes/malware-dataset/benign/wmprph.exe,0,0,0,0,0,0,0,0,0,2125,0
/Volumes/malware-dataset/benign/wmpshare.exe,0,0,0,0,0,0,0,0,0,326,0
/Volumes/malware-dataset/benign/wordpad.exe,0,0,0,0,9951,1154,1154,0,4552,741832,0
/Volumes/malware-dataset/benign/ImagingDevices.exe,0,0,0,0,1067,51,51,0,204,8396,2
/Volumes/malware-dataset/benign/BrowserCore.exe,0,0,0,0,0,0,0,0,0,5808,0
/Volumes/malware-dataset/benign/X410.exe,0,0,0,0,25842,492,492,0,3912,3112776,0
/Volumes/malware-dataset/benign/xkbcomp.exe,0,0,0,0,7202,158,158,0,1264,586992,0
/Volumes/malware-dataset/benign/X410.Settings.exe,0,0,0,0,278,328,0,0,0,794624,0
/Volumes/malware-dataset/benign/Builder3D.exe,0,0,0,0,31499,435,432,0,2800,11672304,0
/Volumes/malware-dataset/benign/Cortana.exe,0,0,0,0,35,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Win32Bridge.Server.exe,0,0,0,0,1077,232,232,0,1432,267672,0
/Volumes/malware-dataset/benign/Microsoft.Msn.Weather.exe,0,0,0,0,32,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/AppInstaller.exe,0,0,0,0,3475,253,253,0,2024,1562600,0
/Volumes/malware-dataset/benign/AppInstallerFullTrustAppServiceClient.exe,0,0,0,0,651,174,174,0,1392,124272,1
/Volumes/malware-dataset/benign/AppInstallerPythonRedirector.exe,0,0,0,0,1032,156,156,0,1248,66784,1
/Volumes/malware-dataset/benign/AuthenticationManager.exe,0,0,0,0,865,199,199,0,1592,321080,0
/Volumes/malware-dataset/benign/WindowsPackageManagerServer.exe,0,0,0,0,229,101,101,0,808,29480,2
/Volumes/malware-dataset/benign/winget.exe,0,0,0,0,112,44,44,0,352,4448,7
/Volumes/malware-dataset/benign/GetHelp.exe,0,0,0,0,31,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/WhatsNew.Store.exe,0,0,0,0,32,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/3DViewer.exe,0,0,0,0,33,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/View3D.ResourceResolver.exe,0,0,0,0,22,18,1,0,4,16388,0
/Volumes/malware-dataset/benign/LocalBridge.exe,0,0,0,0,21,828,0,0,0,163840,0
/Volumes/malware-dataset/benign/WebViewHost.exe,0,0,0,0,6047,926,625,0,4992,2241408,0
/Volumes/malware-dataset/benign/Microsoft.MicrosoftSolitaireCollection.exe,0,0,0,0,26,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Solitaire.exe,0,0,0,0,33691,671,670,0,4800,13890240,0
/Volumes/malware-dataset/benign/Microsoft.Notes.exe,0,0,0,0,35,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/MixedRealityPortal.Brokered.exe,0,0,0,0,2171,366,366,0,2928,465776,0
/Volumes/malware-dataset/benign/MixedRealityPortal.exe,0,0,0,0,7304,317,314,0,1912,2942840,0
/Volumes/malware-dataset/benign/PaintStudio.View.exe,0,0,0,0,3500,277,274,0,1656,1676920,0
/Volumes/malware-dataset/benign/onenoteim.exe,0,0,0,0,2368,979,974,0,7704,1691160,0
/Volumes/malware-dataset/benign/onenoteshare.exe,0,0,0,0,571,245,239,0,1760,227040,0
/Volumes/malware-dataset/benign/PeopleApp.exe,0,0,0,0,29,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Photos.DLC.MediaEngine.exe,0,0,0,0,328,118,115,0,528,86544,0
/Volumes/malware-dataset/benign/Print3D.exe,0,0,0,0,25092,422,419,0,2720,6802080,0
/Volumes/malware-dataset/benign/ScreenSketch.exe,0,0,0,0,2368,310,307,0,1840,1967920,0
/Volumes/malware-dataset/benign/SkypeApp.exe,0,0,0,0,36,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/SkypeBackgroundHost.exe,0,0,0,0,490,121,121,0,968,86984,1
/Volumes/malware-dataset/benign/SkypeBridge.exe,0,0,0,0,23,384,0,0,0,589824,0
/Volumes/malware-dataset/benign/StoreExperienceHost.exe,0,0,0,0,32,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Microsoft.Wallet.exe,0,0,0,0,25,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Microsoft.WebMediaExtensions.exe,0,0,0,0,444,126,123,0,560,98864,0
/Volumes/malware-dataset/benign/Photos.DLC.Main.exe,0,0,0,0,352,118,115,0,528,86544,0
/Volumes/malware-dataset/benign/Microsoft.Photos.exe,0,0,0,0,75,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/VideoProjectsLauncher.exe,0,0,0,0,714,67,67,0,536,49688,1
/Volumes/malware-dataset/benign/Time.exe,0,0,0,0,154,40,40,0,320,8512,3
/Volumes/malware-dataset/benign/DeploymentAgent.exe,0,0,0,0,478,99,99,0,396,45452,0
/Volumes/malware-dataset/benign/RestartAgent.exe,0,0,0,0,368,95,95,0,380,33148,1
/Volumes/malware-dataset/benign/CalculatorApp.exe,0,0,0,0,33,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/WindowsCamera.exe,0,0,0,0,34,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/HxAccounts.exe,0,0,0,0,471,206,206,0,1264,132336,0
/Volumes/malware-dataset/benign/HxCalendarAppImm.exe,0,0,0,0,278,77,75,0,376,12664,2
/Volumes/malware-dataset/benign/HxOutlook.exe,0,0,0,0,274,73,73,0,376,12664,2
/Volumes/malware-dataset/benign/HxTsr.exe,0,0,0,0,288,149,149,0,1192,58536,2
/Volumes/malware-dataset/benign/PilotshubApp.exe,0,0,0,0,33,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/Maps.exe,0,0,0,0,32,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/SoundRec.exe,0,0,0,0,4761,359,356,0,2256,1571024,0
/Volumes/malware-dataset/benign/WinStore.App.exe,0,0,0,0,35,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/StoreDesktopExtension.exe,0,0,0,0,18,145,0,0,0,49152,0
/Volumes/malware-dataset/benign/elevate-shim.exe,0,0,0,0,434,86,86,0,688,49840,1
/Volumes/malware-dataset/benign/TerminalAzBridge.exe,0,0,0,0,451,113,113,0,904,66440,1
/Volumes/malware-dataset/benign/WindowsTerminal.exe,0,0,0,0,1098,255,255,0,2040,288760,0
/Volumes/malware-dataset/benign/wt.exe,0,0,0,0,430,84,84,0,672,49824,1
/Volumes/malware-dataset/benign/TCUI-App.exe,0,0,0,0,30,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/XboxApp.exe,0,0,0,0,31,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/GameBar.exe,0,0,0,0,38417,523,520,0,3424,18361696,0
/Volumes/malware-dataset/benign/GameBarElevatedFT.exe,0,0,0,0,114,55,55,0,440,8632,5
/Volumes/malware-dataset/benign/GameBarFTServer.exe,0,0,0,0,2866,435,435,0,3480,621976,0
/Volumes/malware-dataset/benign/XboxIdp.exe,0,0,0,0,30,1,1,0,8,4104,0
/Volumes/malware-dataset/benign/SpeechToTextOverlay64-Retail.exe,0,0,0,0,779,186,183,0,960,283584,0
/Volumes/malware-dataset/benign/PhoneExperienceHost.exe,0,0,0,0,842,118,118,0,944,103344,0
/Volumes/malware-dataset/benign/YourPhoneAppProxy.exe,0,0,0,0,536,118,118,0,944,103344,0
/Volumes/malware-dataset/benign/Music.UI.exe,0,0,0,0,17538,454,454,0,2944,12667776,0
/Volumes/malware-dataset/benign/MPMigration.exe,0,0,0,0,229,72,72,0,576,21056,2
/Volumes/malware-dataset/benign/Video.UI.exe,0,0,0,0,20941,481,481,0,3136,14244928,0
/Volumes/malware-dataset/benign/msrdc.exe,0,0,0,0,7549,522,522,0,4152,1237048,0
/Volumes/malware-dataset/benign/wsl.exe,0,0,0,0,0,0,0,0,0,81494,0
/Volumes/malware-dataset/benign/wslg.exe,0,0,0,0,10578,325,325,0,2600,1219112,0
/Volumes/malware-dataset/benign/wslhost.exe,0,0,0,0,0,0,0,0,0,35612,0
/Volumes/malware-dataset/benign/wslrelay.exe,0,0,0,0,10056,282,282,0,2256,1026256,0
/Volumes/malware-dataset/benign/wslservice.exe,0,0,0,0,14218,473,473,0,3664,3239504,0
/Volumes/malware-dataset/benign/nvcplui.exe,0,0,0,0,7231,793,793,0,6288,2861200,0
/Volumes/malware-dataset/benign/NvGpuUtilization.exe,0,0,0,0,5507,595,595,0,4736,2093696,0
/Volumes/malware-dataset/benign/NvStereoUtilityOGL.exe,0,0,0,0,4328,168,168,0,672,266912,0
/Volumes/malware-dataset/benign/NvStTest.exe,0,0,0,0,10661,290,290,0,1160,1356936,0
/Volumes/malware-dataset/benign/NvStView.exe,0,0,0,0,15361,847,847,0,3372,2903340,0
/Volumes/malware-dataset/benign/NvStWiz.exe,0,0,0,0,3348,185,185,0,740,189156,0
/Volumes/malware-dataset/benign/debian.exe,0,0,0,0,1000,84,84,0,672,139936,0
/Volumes/malware-dataset/benign/rpcapd.exe,0,0,0,0,326,132,132,0,528,78352,0
/Volumes/malware-dataset/benign/Ace32Loader.exe,0,0,0,0,739,70,70,0,280,53528,0
/Volumes/malware-dataset/benign/Rar.exe,0,0,0,0,1501,163,163,0,1304,439576,0
/Volumes/malware-dataset/benign/UnRAR.exe,0,0,0,0,456,127,127,0,1016,218104,0
/Volumes/malware-dataset/benign/WinRAR.exe,0,0,0,0,4931,434,434,0,3472,1084816,0
/Volumes/malware-dataset/benign/aprp.exe,0,0,0,0,728,19,19,0,48,4833328,0
/Volumes/malware-dataset/benign/APRPTaskScheduler.exe,0,0,0,0,357,16,16,0,36,1032228,0
/Volumes/malware-dataset/benign/ASUSProductReg.exe,0,0,0,0,717,16,16,0,36,3706916,0
/Volumes/malware-dataset/benign/AURA(GRAPHICS CARD).exe,0,0,0,0,6758,616,616,0,2452,1259924,0
/Volumes/malware-dataset/benign/ledcontrolservice.exe,0,0,0,0,4818,591,591,0,2352,1222960,0
/Volumes/malware-dataset/benign/Remove_TaskScheduler.exe,0,0,0,0,106,64,64,0,256,8448,3
/Volumes/malware-dataset/benign/Bitlord-uninst.exe,0,0,0,0,665,159,159,0,636,29308,2
/Volumes/malware-dataset/benign/BitLord.exe,0,0,0,0,37220,2722,2722,0,10888,1251976,0
/Volumes/malware-dataset/benign/BitLordCrashReporter.exe,0,0,0,0,1108,394,394,0,1576,30248,5
/Volumes/malware-dataset/benign/QtWebEngineProcess.exe,0,0,0,0,171,77,77,0,616,8808,6
/Volumes/malware-dataset/benign/vcredist_2013_x86.exe,0,0,0,0,3281,274,274,0,1096,234568,0
/Volumes/malware-dataset/benign/vcredist_x86.exe,0,0,0,0,3281,274,274,0,1096,234568,0
/Volumes/malware-dataset/benign/Cleanup.exe,0,0,0,0,2368,187,187,0,1496,447960,0
/Volumes/malware-dataset/benign/DotNetInstaller.exe,0,0,0,0,23,5,1,0,4,8196,0
/Volumes/malware-dataset/benign/jaureg.exe,0,0,0,0,1905,150,150,0,600,270936,0
/Volumes/malware-dataset/benign/jucheck.exe,0,0,0,0,4225,299,299,0,1196,459948,0
/Volumes/malware-dataset/benign/jusched.exe,0,0,0,0,2573,234,234,0,936,349096,0
/Volumes/malware-dataset/benign/pipanel.exe,0,0,0,0,57,27,27,0,108,4204,2
/Volumes/malware-dataset/benign/TabTip32.exe,0,0,0,0,94,51,51,0,204,8396,2
/Volumes/malware-dataset/benign/VSLauncher.exe,0,0,0,0,483,152,146,0,584,213576,0
/Volumes/malware-dataset/benign/edm3.exe,0,0,0,0,647,163,163,0,644,41604,1
/Volumes/malware-dataset/benign/clientshutdown3.exe,0,0,0,0,169,73,73,0,292,12580,2
/Volumes/malware-dataset/benign/CMAccept3.exe,0,0,0,0,202,72,72,0,288,12576,2
/Volumes/malware-dataset/benign/ConmanClient3.exe,0,0,0,0,697,149,149,0,596,49748,1
/Volumes/malware-dataset/benign/VsImmersiveActivateHelper.exe,0,0,0,0,785,89,89,0,356,57700,0
/Volumes/malware-dataset/benign/Microsoft.Windows.Simulator.exe,0,0,0,0,491,1225,1,0,4,180228,0
/Volumes/malware-dataset/benign/Microsoft.Windows.Simulator.Service.exe,0,0,0,0,433,176,176,0,704,152256,0
/Volumes/malware-dataset/benign/drivers.exe,0,0,0,0,980,66,66,0,264,65800,0
/Volumes/malware-dataset/benign/secure_desktop_capture.exe,0,0,0,0,13214,209,207,0,824,2089784,0
/Volumes/malware-dataset/benign/SteamService.exe,0,0,0,0,14030,263,261,0,1036,1651724,0
/Volumes/malware-dataset/benign/steamxboxutil64.exe,0,0,0,0,1469,111,111,0,888,357240,0
/Volumes/malware-dataset/benign/EasyAntiCheat.exe,0,0,0,0,3551,458,232,0,920,385944,0
/Volumes/malware-dataset/benign/migrate.exe,0,0,0,0,24,2271,1,0,4,540676,0
/Volumes/malware-dataset/benign/wget.exe,0,0,0,0,14595,263,263,0,1032,1590280,0
/Volumes/malware-dataset/benign/GoogleUpdate.exe,0,0,0,0,14040,538,537,0,2148,4155492,0
/Volumes/malware-dataset/benign/gdk-pixbuf-query-loaders.exe,0,0,0,0,135,82,82,0,328,12616,2
/Volumes/malware-dataset/benign/gtk-query-immodules-2.0.exe,0,0,0,0,147,84,78,0,312,8504,3
/Volumes/malware-dataset/benign/pango-querymodules.exe,0,0,0,0,108,150,64,0,256,8448,3
/Volumes/malware-dataset/benign/hamachi-2.exe,0,0,0,0,10740,322,322,0,2472,2353576,0
/Volumes/malware-dataset/benign/LMIGuardianSvc.exe,0,0,0,0,1064,62,62,0,248,57592,0
/Volumes/malware-dataset/benign/MacroLauncher.exe,0,0,0,0,354,979,1,0,4,368644,0
/Volumes/malware-dataset/benign/MacroRecorder.exe,0,0,0,0,1062,1658,1,0,4,991236,0
/Volumes/malware-dataset/benign/test.exe,0,0,0,0,198,66,66,0,528,45584,1
/Volumes/malware-dataset/benign/msedge.exe,0,0,0,0,7993,441,408,0,3264,2882752,0
/Volumes/malware-dataset/benign/msedge_proxy.exe,0,0,0,0,2582,213,182,0,1456,906672,0
/Volumes/malware-dataset/benign/new_edge_proxy.exe,0,0,0,0,2345,165,163,0,1304,808216,0
/Volumes/malware-dataset/benign/new_pwahelper.exe,0,0,0,0,2431,151,149,0,1192,783528,0
/Volumes/malware-dataset/benign/pwahelper.exe,0,0,0,0,2569,205,174,0,1392,886128,0
/Volumes/malware-dataset/benign/cookie_exporter.exe,0,0,0,0,747,74,74,0,592,53840,1
/Volumes/malware-dataset/benign/identity_helper.exe,0,0,0,0,2699,217,186,0,1488,1074640,0
/Volumes/malware-dataset/benign/msedgewebview2.exe,0,0,0,0,6416,441,408,0,3264,2882752,0
/Volumes/malware-dataset/benign/msedge_pwa_launcher.exe,0,0,0,0,3745,235,204,0,1632,1427040,0
/Volumes/malware-dataset/benign/notification_click_helper.exe,0,0,0,0,3156,280,249,0,1992,1095624,0
/Volumes/malware-dataset/benign/ie_to_edge_stub.exe,0,0,0,0,1347,131,131,0,1048,381976,0
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdate.exe,0,0,0,0,415,82,82,0,328,90440,0
/Volumes/malware-dataset/benign/MicrosoftEdgeComRegisterShellARM64.exe,0,0,0,0,911,116,116,0,928,86944,1
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateBroker.exe,0,0,0,0,893,70,70,0,280,45336,0
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateComRegisterShell64.exe,0,0,0,0,1202,116,116,0,928,95136,0
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateCore.exe,0,0,0,0,1743,186,186,0,744,131816,0
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateOnDemand.exe,0,0,0,0,891,70,70,0,280,45336,0
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateSetup.exe,0,0,0,0,22773,152,152,0,608,111200,0
/Volumes/malware-dataset/benign/MicrosoftEdge_X64_132.0.2957.127.exe,0,0,0,0,171,79,79,0,632,17016,3
/Volumes/malware-dataset/benign/MicrosoftEdgeUpdateSetup_X86_1.3.195.43.exe,0,0,0,0,22773,152,152,0,608,111200,0
/Volumes/malware-dataset/benign/signtool.exe,0,0,0,0,975,239,239,0,956,230332,0
/Volumes/malware-dataset/benign/SqlExpressChk.exe,0,0,0,0,428,77,77,0,308,78132,0
/Volumes/malware-dataset/benign/CodeCoverage.exe,0,0,0,0,1581,175,175,0,700,692924,0
/Volumes/malware-dataset/benign/crossgen.exe,0,0,0,0,2753,139,139,0,556,2069036,0
/Volumes/malware-dataset/benign/tsc.exe,0,0,0,0,1975,131,131,0,524,360972,0
/Volumes/malware-dataset/benign/ilc.exe,0,0,0,0,18,517,1,0,4,139268,0
/Volumes/malware-dataset/benign/csc.exe,0,0,0,0,697,77,77,0,616,37480,1
/Volumes/malware-dataset/benign/Gatekeeper.exe,0,0,0,0,18,2,1,0,4,8196,0
/Volumes/malware-dataset/benign/nutc_driver.exe,0,0,0,0,1727,154,154,0,616,1294952,0
/Volumes/malware-dataset/benign/pgocvt.exe,0,0,0,0,409,133,133,0,532,21012,2
/Volumes/malware-dataset/benign/pgomgr.exe,0,0,0,0,434,137,137,0,548,49700,1
/Volumes/malware-dataset/benign/rhbind.exe,0,0,0,0,2730,107,107,0,428,2290092,0
/Volumes/malware-dataset/benign/sg.exe,0,0,0,0,18,22726,1,0,4,4071428,0
/Volumes/malware-dataset/benign/ILCTelemetry.exe,0,0,0,0,18,6,1,0,4,8196,0
/Volumes/malware-dataset/benign/MakeNativeWinMD.exe,0,0,0,0,18,34,1,0,4,16388,0
/Volumes/malware-dataset/benign/pgosweep.exe,0,0,0,0,427,150,150,0,588,25164,2
/Volumes/malware-dataset/benign/consoleuwpshim.exe,0,0,0,0,62,11,10,0,40,4136,0
/Volumes/malware-dataset/benign/uwpshim.exe,0,0,0,0,78,35,34,0,136,4232,3
/Volumes/malware-dataset/benign/copywin32resources.exe,0,0,0,0,239,73,73,0,292,74020,0
/Volumes/malware-dataset/benign/link.exe,0,0,0,0,182,59,59,0,472,16856,2
/Volumes/malware-dataset/benign/mspdbsrv.exe,0,0,0,0,370,128,128,0,512,111104,0
/Volumes/malware-dataset/benign/al.exe,0,0,0,0,18,3887,1,0,4,450564,0
/Volumes/malware-dataset/benign/aspnet_intern.exe,0,0,0,0,22,102,1,0,4,57348,0
/Volumes/malware-dataset/benign/aspnet_merge.exe,0,0,0,0,22,4704,1,0,4,925700,0
/Volumes/malware-dataset/benign/AxImp.exe,0,0,0,0,25,54,0,0,0,49152,0
/Volumes/malware-dataset/benign/clrver.exe,0,0,0,0,637,73,73,0,584,62024,0
/Volumes/malware-dataset/benign/CorFlags.exe,0,0,0,0,1183,99,99,0,792,107288,0
/Volumes/malware-dataset/benign/disco.exe,0,0,0,0,15,8,1,0,4,16388,0
/Volumes/malware-dataset/benign/FUSLOGVW.exe,0,0,0,0,1210,139,139,0,1112,132184,0
/Volumes/malware-dataset/benign/gacutil.exe,0,0,0,0,15,3579,1,0,4,434180,0
/Volumes/malware-dataset/benign/ildasm.exe,0,0,0,0,2876,207,207,0,1656,386680,0
/Volumes/malware-dataset/benign/lc.exe,0,0,0,0,22,242,1,0,4,40964,0
/Volumes/malware-dataset/benign/mage.exe,0,0,0,0,134,261,1,0,4,106500,0
/Volumes/malware-dataset/benign/mageui.exe,0,0,0,0,36,834,1,0,4,729092,0
/Volumes/malware-dataset/benign/mgmtclassgen.exe,0,0,0,0,25,26,1,0,4,32772,0
/Volumes/malware-dataset/benign/mpgo.exe,0,0,0,0,21,1260,1,0,4,229380,0
/Volumes/malware-dataset/benign/MSBuildTaskHost.exe,0,0,0,0,46,1142,0,0,0,196608,0
